cache_key,label_name,confidence,prob_negative,prob_neutral,prob_positive
636cb8c2936fa3f1,neutral,0.9359,0.0559,0.9359,0.0082
6e148c45219427d1,positive,0.7635,0.0045,0.2321,0.7635
abe59bc535407018,uncertain,0.6231,0.6231,0.3478,0.029
6e9c5146193eea3e,positive,0.993,0.0036,0.0034,0.993
76e7a45e2f4e9ea2,negative,0.9946,0.9946,0.0032,0.0022
55ba06aaec9750f7,uncertain,0.6159,0.006,0.6159,0.3781
81ea101f9a6712b6,positive,0.9863,0.0105,0.0032,0.9863
ec9bddc0b0759c29,positive,0.9834,0.0059,0.0107,0.9834
fe18e25f80919eb6,positive,0.9582,0.0294,0.0124,0.9582
b44296f3904e5e0c,neutral,0.992,0.0027,0.992,0.0053
e61910ad3350e61d,negative,0.9914,0.9914,0.0046,0.0039
b789b79805f930ea,uncertain,0.6216,0.3571,0.0214,0.6216
e4c4af221b7ed42e,negative,0.9926,0.9926,0.0042,0.0032
8d5387a5a596dbe1,uncertain,0.599,0.599,0.375,0.0259
10928fdfb11c1ff5,neutral,0.9582,0.003,0.9582,0.0388
c34a6f4ca127335f,positive,0.992,0.0047,0.0032,0.992
57c62e2257a8b143,neutral,0.9917,0.0015,0.9917,0.0068
e7bfe4af28c3b54d,negative,0.9931,0.9931,0.0045,0.0024
110e235239a8fe5f,neutral,0.9836,0.0018,0.9836,0.0145
e0b0b91dd95de989,positive,0.9767,0.0032,0.0202,0.9767
332b6c815fc8e21f,negative,0.8702,0.8702,0.12,0.0098
79a78276fd73ab3f,neutral,0.9863,0.0052,0.9863,0.0086
27011d1920106626,neutral,0.7279,0.0069,0.7279,0.2652
f542fdac8861a217,uncertain,0.6878,0.0127,0.6878,0.2995
46973d78058e5156,uncertain,0.5631,0.0104,0.4265,0.5631
1ea8866bfd2d87c5,neutral,0.8421,0.0087,0.8421,0.1492
c4430283f2f9a5dd,positive,0.9879,0.0035,0.0086,0.9879
4f73171754f39643,neutral,0.709,0.0105,0.709,0.2806
d8e909325c54b387,neutral,0.9724,0.0017,0.9724,0.0259
baa272395f80031e,negative,0.9756,0.9756,0.0174,0.007
c9741539de4235b9,neutral,0.7737,0.0323,0.7737,0.194
05c32c98a0bd9554,positive,0.9703,0.0022,0.0275,0.9703
5be6b27d80d974cf,neutral,0.9386,0.0046,0.9386,0.0568
4dfefb1d13987c57,neutral,0.961,0.0101,0.961,0.0289
f62c909ece6284c7,uncertain,0.6708,0.2344,0.0948,0.6708
413159b9ec797acf,positive,0.8689,0.0368,0.0943,0.8689
f72afe36c7fc5ea6,neutral,0.9882,0.0052,0.9882,0.0066
766a2ae27c9098ec,neutral,0.9892,0.0041,0.9892,0.0067
cd69b135d00be8f9,positive,0.9601,0.0157,0.0242,0.9601
4832de8ad2989d51,negative,0.7097,0.7097,0.264,0.0263
91fe9d44581a3375,positive,0.7508,0.0088,0.2404,0.7508
f7eb4960fed0ed7c,neutral,0.9665,0.0029,0.9665,0.0307
8abb1a0584e745d1,positive,0.8992,0.0728,0.028,0.8992
95424fc3a510556e,uncertain,0.3958,0.3944,0.3958,0.2098
acc24cfb005da414,positive,0.9637,0.0037,0.0326,0.9637
e127996c084e7edc,positive,0.978,0.0061,0.0159,0.978
f6c70c225ffdc0e4,neutral,0.979,0.0008,0.979,0.0203
52b4bb3b9686808b,neutral,0.9508,0.003,0.9508,0.0462
9e5a4d92e6ed0af8,uncertain,0.6474,0.0566,0.6474,0.2961
e458ad26a444096b,positive,0.9911,0.0058,0.0031,0.9911
abbfd482adda45a4,positive,0.9823,0.0024,0.0153,0.9823
54ccf9c9b81ca2aa,neutral,0.9215,0.0121,0.9215,0.0664
fd50a65aef0062c3,neutral,0.9837,0.0019,0.9837,0.0144
b3f4b962e62a55fe,positive,0.9625,0.0097,0.0277,0.9625
b25c28587b0435a6,neutral,0.978,0.0071,0.978,0.0149
b4081e7e7336cba4,positive,0.9811,0.0033,0.0157,0.9811
8d6b153c202ede63,positive,0.9915,0.0033,0.0052,0.9915
8d7f2c8120929aee,neutral,0.8772,0.0043,0.8772,0.1185
aef88305b89d4917,neutral,0.9872,0.0037,0.9872,0.0091
cf40660fc8707d09,positive,0.9165,0.0178,0.0657,0.9165
5b0aea296a912fbf,positive,0.9878,0.0048,0.0074,0.9878
8c09940d5742d5f2,positive,0.8518,0.0639,0.0844,0.8518
be8e6feedfe28b3d,positive,0.9773,0.0113,0.0113,0.9773
e680f8aad38eb169,uncertain,0.5838,0.0076,0.4086,0.5838
14dbb8252c090f60,neutral,0.986,0.0021,0.986,0.012
b151810ebe1d7dfe,uncertain,0.6411,0.0281,0.6411,0.3308
1becbd595732841e,negative,0.9612,0.9612,0.034,0.0048
4df04f31cb7a5c3b,uncertain,0.5997,0.0047,0.5997,0.3956
e833a8ee79f38cae,negative,0.9947,0.9947,0.0029,0.0025
eae5c02316bb1d5e,positive,0.944,0.002,0.0539,0.944
fb12bf609b55394f,negative,0.9942,0.9942,0.0029,0.0029
d87148ee7b48f1bc,positive,0.9693,0.003,0.0278,0.9693
fbbe9490d0961fdd,neutral,0.9806,0.0023,0.9806,0.0171
ec021760ba433278,neutral,0.8015,0.0187,0.8015,0.1798
ee6e01460c301c48,positive,0.8292,0.0063,0.1645,0.8292
5b3ca994239c053e,uncertain,0.6465,0.0741,0.2794,0.6465
2dae4cff2811fb84,positive,0.9222,0.0458,0.032,0.9222
f8752f19bcfe8c32,neutral,0.9905,0.0014,0.9905,0.008
37f6dc6c29772537,neutral,0.9632,0.0089,0.9632,0.0279
dc2287ac37b5a0ff,negative,0.939,0.939,0.0541,0.0069
a6dd9f7c7d69fe75,neutral,0.7436,0.091,0.7436,0.1655
1ab43627bdd65921,negative,0.9948,0.9948,0.0031,0.0021
4f4f27514cdbeb92,uncertain,0.523,0.0115,0.4655,0.523
51f8bcfc50f94a03,positive,0.7794,0.0185,0.2021,0.7794
5065d694b9e751b3,positive,0.9228,0.0133,0.0639,0.9228
02d19140a43aa0ba,positive,0.7308,0.0046,0.2646,0.7308
8bd5b5e75f49c259,neutral,0.739,0.01,0.739,0.251
9630e9e05b48bf8a,positive,0.977,0.0031,0.0199,0.977
d973f10b23683d51,neutral,0.8465,0.0039,0.8465,0.1496
7e52500db966a10c,uncertain,0.5584,0.1675,0.5584,0.2741
5f5bf450a251f16f,neutral,0.9831,0.0013,0.9831,0.0156
c71b9cfa8c8da5dc,positive,0.793,0.004,0.203,0.793
636f6236b9941d42,neutral,0.956,0.0259,0.956,0.018
0788093eb9622711,neutral,0.923,0.0391,0.923,0.0378
c7aaac5d7f56b914,neutral,0.9953,0.0008,0.9953,0.0039
f9f7f173ce6b0c0a,negative,0.9929,0.9929,0.004,0.0031
5d4469cc7d5db025,neutral,0.8918,0.0083,0.8918,0.0999
4ef0b7315b1276c1,negative,0.9951,0.9951,0.0026,0.0023
a2121d74a46e5d18,negative,0.9895,0.9895,0.0047,0.0058
500daf1a81634e23,neutral,0.7353,0.0101,0.7353,0.2546
9432273015a354c1,positive,0.9715,0.0017,0.0268,0.9715
621a791baaefbc95,positive,0.8433,0.0075,0.1492,0.8433
f28342993a8761af,neutral,0.9854,0.0047,0.9854,0.0099
c54ebf31d911e8c1,negative,0.9937,0.9937,0.0041,0.0022
4528528148025160,neutral,0.9416,0.0107,0.9416,0.0477
ed717945b3d42b38,positive,0.9855,0.0029,0.0116,0.9855
b795290d00d1f4de,neutral,0.9953,0.0014,0.9953,0.0033
8fd0b54a0cdc4e90,positive,0.9926,0.0035,0.0039,0.9926
31ef5c67d613df9d,neutral,0.7603,0.0114,0.7603,0.2283
5799793699d3cd49,positive,0.9715,0.007,0.0215,0.9715
6700629c2699f832,positive,0.9891,0.0032,0.0077,0.9891
804e634f8d6a002e,positive,0.9535,0.0096,0.0369,0.9535
775e2581627367c8,neutral,0.9887,0.0038,0.9887,0.0075
066588b848277c80,negative,0.8087,0.8087,0.1789,0.0123
3ee073dfaea05d26,positive,0.952,0.0095,0.0386,0.952
31cdbf8e4be92407,negative,0.9938,0.9938,0.0032,0.003
d48f9e9c0d39f4f2,negative,0.8111,0.8111,0.1792,0.0097
915fe25c15a86793,neutral,0.9943,0.0011,0.9943,0.0046
94cf973e20703320,uncertain,0.6569,0.3327,0.6569,0.0104
9c186d43b9c270a5,negative,0.9711,0.9711,0.0155,0.0133
7c1a21ebd243b1c6,positive,0.9889,0.002,0.0091,0.9889
4572d0a4e4a904b7,positive,0.7157,0.003,0.2812,0.7157
9dfdefa0c8d47b87,negative,0.9924,0.9924,0.0047,0.0029
4fb72bd57be0f9ad,neutral,0.7776,0.006,0.7776,0.2164
dcbd4f9b5b0b6e6b,positive,0.9903,0.0045,0.0052,0.9903
295e8184040fc7e0,neutral,0.8182,0.0615,0.8182,0.1202
037544008273dbcb,negative,0.9943,0.9943,0.0035,0.0022
37a4b1b9e1ebd636,positive,0.9277,0.0027,0.0696,0.9277
a9ce1e139bb92242,neutral,0.9355,0.033,0.9355,0.0316
af12880a45b793c5,negative,0.9784,0.9784,0.0185,0.0032
25705ce0644a9365,uncertain,0.6213,0.0072,0.6213,0.3715
cc0c85852a4c6447,negative,0.965,0.965,0.0305,0.0044
b953f9f5dc6182f5,negative,0.9911,0.9911,0.0067,0.0023
182a3ec46fe6b6af,uncertain,0.5803,0.0065,0.4133,0.5803
f09e8aacd3c2bbca,neutral,0.9802,0.0036,0.9802,0.0161
0d98c163245fda3e,neutral,0.9957,0.0012,0.9957,0.0031
da1132073cd8a6b1,positive,0.9848,0.003,0.0121,0.9848
ff86cb1d312081cb,neutral,0.9599,0.0045,0.9599,0.0356
77c37bd7059659ed,neutral,0.9925,0.001,0.9925,0.0065
09bddafdccfe7d11,negative,0.992,0.992,0.0045,0.0035
07b444d7a78f991b,positive,0.9294,0.0027,0.0678,0.9294
e1599c71946c5646,neutral,0.9678,0.0012,0.9678,0.031
77668cece5a02acf,neutral,0.8518,0.0035,0.8518,0.1447
9624a034837c6e18,neutral,0.9925,0.0043,0.9925,0.0033
0cee305db5a164dd,neutral,0.9926,0.0029,0.9926,0.0045
8dd5c5ea72afdb95,neutral,0.9859,0.0013,0.9859,0.0128
32ae483d85835ea2,negative,0.9903,0.9903,0.0055,0.0043
46b4250406d08f1c,positive,0.9873,0.0038,0.0089,0.9873
2d431b3afc8e4d27,positive,0.9882,0.0037,0.0081,0.9882
39297d6ceadadf9d,positive,0.9865,0.0052,0.0083,0.9865
465e4801d52d1f43,negative,0.9948,0.9948,0.0029,0.0023
84d25f33ab3d653c,neutral,0.983,0.0042,0.983,0.0127
eb5d26589273479f,neutral,0.9626,0.0052,0.9626,0.0322
257acfe2ffb1ff2a,negative,0.9899,0.9899,0.0052,0.0049
092270aa6fd70b34,positive,0.991,0.0043,0.0048,0.991
32f40959e9a4d2e6,uncertain,0.682,0.0146,0.682,0.3033
67e6c8b0df3d0f86,neutral,0.84,0.0043,0.84,0.1556
c19bb7e93c20d7d8,neutral,0.9209,0.0027,0.9209,0.0764
c45b1ceaa65a6757,uncertain,0.6502,0.0111,0.6502,0.3387
0a46ec98faa455ed,positive,0.9814,0.004,0.0146,0.9814
ee86cbf7d9280e6f,neutral,0.7786,0.2132,0.7786,0.0082
610ba54a85f474a5,neutral,0.9478,0.0043,0.9478,0.0479
6820ed50a6f1040e,neutral,0.84,0.0036,0.84,0.1563
ec27f96daece0ffa,neutral,0.9549,0.0027,0.9549,0.0424
d1b6194bfe8c5dc6,uncertain,0.539,0.0831,0.3779,0.539
9f905302179b9dd7,positive,0.9836,0.0035,0.0129,0.9836
b0e56daf1134c9f7,positive,0.9924,0.0035,0.0041,0.9924
ba08020203b33d06,neutral,0.9266,0.0082,0.9266,0.0652
0ce493b517152bdb,neutral,0.9924,0.0018,0.9924,0.0058
2190408b38d6364b,neutral,0.9954,0.002,0.9954,0.0026
308d3b3fdd1e5bd1,neutral,0.9757,0.0212,0.9757,0.0031
df3d67f3ef3cf94f,neutral,0.9921,0.0016,0.9921,0.0063
4bbfad5f39b8f8b1,neutral,0.9741,0.0065,0.9741,0.0194
97751175dd205dea,positive,0.9715,0.0044,0.0242,0.9715
a9a63398bfcdc888,neutral,0.9895,0.0051,0.9895,0.0054
fbb23dc417f00d48,neutral,0.982,0.0082,0.982,0.0098
fd7ffc78b21df9b0,negative,0.9838,0.9838,0.0113,0.0049
c94479c041678777,neutral,0.9905,0.0028,0.9905,0.0067
776ab383cac7f21a,negative,0.8103,0.8103,0.1854,0.0043
d8d17c8ed4b419ca,positive,0.9857,0.0065,0.0078,0.9857
d9de0feb92bddf14,neutral,0.986,0.0033,0.986,0.0106
6b06fcc6bca27d34,neutral,0.9902,0.0012,0.9902,0.0086
40977c01f49e5d15,neutral,0.9436,0.0046,0.9436,0.0518
f1c7e064d05649dc,positive,0.9932,0.0032,0.0036,0.9932
ab023f71a6cd6794,negative,0.9923,0.9923,0.0048,0.0029
c9375198464c9301,positive,0.9889,0.0071,0.004,0.9889
18f00c5a7be2fb0c,positive,0.8322,0.0244,0.1434,0.8322
7dbf4618aea101b5,positive,0.8996,0.0065,0.0938,0.8996
9b3df806c46ea0ab,negative,0.972,0.972,0.0098,0.0182
7e7e9e712ad74b26,neutral,0.9866,0.0025,0.9866,0.0109
c0a79b1ba2944ef2,positive,0.9923,0.0033,0.0044,0.9923
0bf8e7f9737fe710,negative,0.9927,0.9927,0.0043,0.003
15dd2be77b67bc46,neutral,0.9633,0.0045,0.9633,0.0322
f5611244d7c34006,positive,0.9558,0.0032,0.041,0.9558
1f6dff085a53aeff,neutral,0.7209,0.2658,0.7209,0.0134
2d40982d784ee549,positive,0.9875,0.003,0.0095,0.9875
f1f9caf9d70f0a4d,positive,0.8818,0.0044,0.1138,0.8818
914dbd03baf38009,neutral,0.9897,0.0037,0.9897,0.0067
a18b2119c87badbd,neutral,0.9882,0.005,0.9882,0.0068
b662c42a6f0608c3,neutral,0.7272,0.0107,0.7272,0.2621
d0d639924bf07e2e,positive,0.891,0.0035,0.1055,0.891
e9f266b5944fbd68,neutral,0.8746,0.0069,0.8746,0.1185
2f9ef9065cc1b94d,neutral,0.9449,0.0179,0.9449,0.0372
6b1fc7dde0ee5f01,uncertain,0.5748,0.039,0.5748,0.3862
d8e103b48ef13908,neutral,0.9899,0.0036,0.9899,0.0065
3a867187f39a3c5f,neutral,0.9325,0.0037,0.9325,0.0638
32e73f1c3c257a1e,positive,0.9349,0.0079,0.0572,0.9349
a4f5b9852d99bdc5,neutral,0.9823,0.0039,0.9823,0.0137
c72a64a07ffce4e5,neutral,0.976,0.0018,0.976,0.0222
94be378145f7d9c9,neutral,0.9297,0.0177,0.9297,0.0526
aa7c0ff17a53ba2d,neutral,0.9945,0.0013,0.9945,0.0042
da3ba69d3d2915b1,uncertain,0.6839,0.0042,0.6839,0.3119
ab98a1327a546fd9,neutral,0.9646,0.005,0.9646,0.0305
c685e17f6415773c,positive,0.9906,0.0049,0.0045,0.9906
2d76ca6564b4149e,neutral,0.9153,0.0026,0.9153,0.0822
4afbf29346dcaf89,neutral,0.9161,0.0052,0.9161,0.0787
b8649eb2086c9513,neutral,0.9417,0.0494,0.9417,0.0089
72bf8147b0df6989,positive,0.9784,0.0142,0.0074,0.9784
193751da527b2cc7,neutral,0.9797,0.001,0.9797,0.0193
4a2160e4aa5025ad,neutral,0.9327,0.0301,0.9327,0.0372
ca0fee3e5846e9e6,neutral,0.9733,0.0058,0.9733,0.021
50c6d9b10266ccf7,neutral,0.9936,0.0027,0.9936,0.0037
fa4ed0e9cb864ec3,positive,0.9881,0.0036,0.0083,0.9881
af373f48fd639b3e,neutral,0.9938,0.0021,0.9938,0.0041
abbb1b3e754ba654,neutral,0.9852,0.0025,0.9852,0.0122
584119702c950d49,uncertain,0.6424,0.0058,0.6424,0.3519
1ca035d324255980,neutral,0.8354,0.0262,0.8354,0.1384
d275d542de79fb37,neutral,0.974,0.0053,0.974,0.0207
fbb61f5a65e306b0,neutral,0.7561,0.039,0.7561,0.2048
adb620dc45caa80e,neutral,0.9842,0.0041,0.9842,0.0117
696eed79494edc49,neutral,0.9899,0.0021,0.9899,0.008
e27ecaec36b035fc,neutral,0.9931,0.0014,0.9931,0.0056
3d1c8c3c646a192d,neutral,0.9937,0.0025,0.9937,0.0038
298015e564d419d8,neutral,0.8168,0.0133,0.8168,0.1699
6770c6a01da1ae04,negative,0.9924,0.9924,0.0047,0.0029
e03837c341e5c686,negative,0.9701,0.9701,0.0241,0.0058
4c3769f49d82bff7,neutral,0.945,0.0079,0.945,0.047
2bbec5b113aff5e4,uncertain,0.591,0.0252,0.591,0.3839
4b2e457300697e1e,neutral,0.9856,0.0042,0.9856,0.0102
20a7361ec256772d,neutral,0.959,0.0065,0.959,0.0345
623fcc2e0aa4b313,neutral,0.9663,0.0096,0.9663,0.0241
21a1d5cf563915ab,positive,0.9924,0.0035,0.0041,0.9924
f73d6203f46c84c3,neutral,0.9817,0.0025,0.9817,0.0159
71ee71cb058309df,neutral,0.7528,0.0183,0.7528,0.2288
b79fc24d8b2564c2,negative,0.9906,0.9906,0.0055,0.0039
ea900ec11bfbf9cd,positive,0.9897,0.0057,0.0046,0.9897
31ba83362c5482b8,positive,0.982,0.0036,0.0144,0.982
3957e42f1e8ea282,neutral,0.8143,0.0479,0.8143,0.1378
3f128a76fa1a8e19,neutral,0.991,0.0031,0.991,0.0059
08e0a524e2b904a2,negative,0.9657,0.9657,0.0252,0.0091
49268df0c06cbd4e,neutral,0.9786,0.004,0.9786,0.0173
262679191d5d095a,neutral,0.7986,0.1737,0.7986,0.0276
9f3e52e3fd5a5991,negative,0.9913,0.9913,0.0063,0.0024
b7dff2bb2036a173,positive,0.875,0.0066,0.1184,0.875
6ee9bc74e74dc2c4,positive,0.9922,0.0036,0.0042,0.9922
c5bd5affa3e1585e,positive,0.9672,0.0195,0.0133,0.9672
a4e1ebf2a999ffd2,neutral,0.8567,0.0081,0.8567,0.1352
fc3b32d2a172fa0d,positive,0.9891,0.0049,0.006,0.9891
3f7e885389916903,positive,0.9744,0.0036,0.022,0.9744
4814ceb690d6d089,uncertain,0.5387,0.0126,0.4487,0.5387
3c0bbd8d2edc98d2,neutral,0.9871,0.0045,0.9871,0.0083
32b3a9fbab42f903,neutral,0.849,0.0085,0.849,0.1426
394ace7b15b826b8,neutral,0.9253,0.0399,0.9253,0.0348
e2817b86a55f36ab,neutral,0.9894,0.0023,0.9894,0.0083
c2c2c127f9b8ae4a,neutral,0.7898,0.1921,0.7898,0.0181
bf93210938a5afb7,negative,0.9945,0.9945,0.0033,0.0022
dbdf6f1d61d474fd,positive,0.9826,0.0033,0.0141,0.9826
beaf4f8c8ab133b6,neutral,0.9675,0.0033,0.9675,0.0293
82b6010b1a7d0e27,neutral,0.9908,0.0022,0.9908,0.007
933e7a767a049610,neutral,0.9918,0.0026,0.9918,0.0056
110d2b15160ef811,positive,0.7071,0.0096,0.2833,0.7071
799a43f29f7d0e26,neutral,0.8426,0.0038,0.8426,0.1535
adfdb5f499aa120c,neutral,0.9929,0.0019,0.9929,0.0052
2199f0006e7a0133,neutral,0.9615,0.0032,0.9615,0.0354
3c203e5566570160,uncertain,0.563,0.0106,0.563,0.4264
4273c5d7fa4003f7,neutral,0.9922,0.0041,0.9922,0.0037
85062c5273633c82,neutral,0.9874,0.0084,0.9874,0.0042
39bcb91692051620,positive,0.9758,0.0118,0.0123,0.9758
999eebd92628fe56,neutral,0.9935,0.0035,0.9935,0.0031
a053ea6e1f985ad0,uncertain,0.6479,0.0126,0.6479,0.3394
f2cdbff8461a415e,negative,0.9645,0.9645,0.0321,0.0034
0d6d90b89f99e02f,uncertain,0.6616,0.2745,0.6616,0.0639
6357e2bad83ba264,neutral,0.9903,0.0023,0.9903,0.0074
66532d8823967099,neutral,0.9929,0.0021,0.9929,0.0049
7abecf801a337bb0,neutral,0.9941,0.0024,0.9941,0.0034
951ef2f97fa98a75,neutral,0.9925,0.0031,0.9925,0.0045
b0ce730d431edf9a,neutral,0.9921,0.0028,0.9921,0.005
7140ca02c3e26ab5,neutral,0.9926,0.003,0.9926,0.0044
d5f03c58cb7bce42,neutral,0.9923,0.0026,0.9923,0.005
5362614a2deb05a1,neutral,0.9923,0.0029,0.9923,0.0048
6f4c2675136a2077,neutral,0.9933,0.0027,0.9933,0.004
b15adb2ee402d2d7,neutral,0.9928,0.003,0.9928,0.0042
148812b96972e129,neutral,0.9922,0.0029,0.9922,0.0049
50cde45525c67d03,negative,0.9151,0.9151,0.0816,0.0034
36044e97bad34fe9,neutral,0.9932,0.0021,0.9932,0.0047
93b24a17442f604c,neutral,0.9938,0.0026,0.9938,0.0036
d942d3e57b8f8b2c,neutral,0.9924,0.0031,0.9924,0.0045
d2cad1d52343b5c0,positive,0.9916,0.0043,0.0041,0.9916
2d6b1c83815f5616,neutral,0.993,0.0021,0.993,0.0049
2c3829a328e0d1e4,negative,0.9933,0.9933,0.0034,0.0032
ddbe64af6d8ef407,neutral,0.9924,0.0032,0.9924,0.0044
8bb29a09a35a5df3,neutral,0.9929,0.0028,0.9929,0.0043
069797e21d54396f,neutral,0.8116,0.0251,0.8116,0.1633
de34787b48e84f23,positive,0.9921,0.0033,0.0046,0.9921
60205c5d1ecd975b,neutral,0.9818,0.0013,0.9818,0.0169
f8e9254870ef4c60,neutral,0.9938,0.0027,0.9938,0.0036
09da910d5faaa198,neutral,0.9593,0.0024,0.9593,0.0383
018dba31ec338ab8,positive,0.992,0.0033,0.0047,0.992
662aaca7c9e4c468,neutral,0.9923,0.0032,0.9923,0.0045
0d6ee34f63422dd7,positive,0.8579,0.0079,0.1342,0.8579
a09cccef8d297290,positive,0.9862,0.0036,0.0102,0.9862
c609e8b0a1a8469a,positive,0.961,0.003,0.036,0.961
ec0c8da74a327e25,positive,0.9747,0.0038,0.0215,0.9747
a2f7c79ec4db9dc7,negative,0.994,0.994,0.0039,0.0021
d12c919fbc94db16,positive,0.9895,0.0034,0.0071,0.9895
f5eb4ea3462522c1,neutral,0.9603,0.0093,0.9603,0.0304
044f35a2d5256ea3,neutral,0.7461,0.0043,0.7461,0.2496
a20b770a53f736d7,positive,0.9661,0.004,0.0299,0.9661
9cb13fbd18aee659,negative,0.7795,0.7795,0.2154,0.0051
029b196192108752,positive,0.9717,0.0026,0.0257,0.9717
339a45d5ebf1c35c,negative,0.9925,0.9925,0.0047,0.0028
e157accceaec67cf,positive,0.8602,0.0194,0.1204,0.8602
36b534b3e0fd9b3e,positive,0.8361,0.0054,0.1585,0.8361
dcec178bf8bd8a8d,neutral,0.9876,0.0009,0.9876,0.0115
ab81696d24e4cc7e,positive,0.9857,0.0095,0.0047,0.9857
74c4d62bd1bf47e6,positive,0.9879,0.0047,0.0074,0.9879
3bf714e4c6a44867,neutral,0.7261,0.2508,0.7261,0.0231
28c8360bd4eeadc3,positive,0.9931,0.0034,0.0034,0.9931
41590f561974b402,neutral,0.9414,0.0056,0.9414,0.053
73a642d68c59d033,neutral,0.9733,0.0026,0.9733,0.0241
d742f9b707f8e5b1,neutral,0.9874,0.0075,0.9874,0.0051
774f34ae5d707873,positive,0.9924,0.0031,0.0045,0.9924
6546189e0f51a8e4,neutral,0.9211,0.0276,0.9211,0.0514
c716b97e33a130a1,neutral,0.9949,0.0019,0.9949,0.0032
54156e89555a919e,uncertain,0.5509,0.3898,0.5509,0.0594
393fa6a540fda06b,neutral,0.9941,0.0013,0.9941,0.0045
77b2c79b0b0212d3,neutral,0.9811,0.0022,0.9811,0.0167
685e35528d00bd04,negative,0.9564,0.9564,0.0392,0.0044
4f9c093ce818e04f,uncertain,0.6187,0.004,0.6187,0.3773
b5dd0820080df58d,positive,0.9723,0.005,0.0227,0.9723
c4d6e20cad38d7ab,positive,0.9931,0.0034,0.0035,0.9931
4b1160d8a369d435,positive,0.9822,0.007,0.0109,0.9822
14807280d9931cb8,neutral,0.9818,0.0016,0.9818,0.0166
b69557e8deb8c3b6,negative,0.993,0.993,0.0045,0.0025
bcf22cbebd87d6db,neutral,0.8044,0.004,0.8044,0.1916
b81197d4d68d03a8,neutral,0.9432,0.0506,0.9432,0.0061
f991a7cdf3605d49,neutral,0.9713,0.0077,0.9713,0.021
cb87a392ffa1a47f,neutral,0.9956,0.0009,0.9956,0.0035
2279d3d1b19dc3e6,positive,0.9918,0.0045,0.0038,0.9918
aff915a400de6226,negative,0.9941,0.9941,0.0035,0.0024
02ee92e647bb4416,neutral,0.7261,0.0053,0.7261,0.2686
285cef26d5f9ec85,positive,0.9384,0.0076,0.054,0.9384
c0e8281ca5d4efc5,positive,0.9921,0.004,0.0038,0.9921
13a7e0d02f708d03,neutral,0.9806,0.002,0.9806,0.0175
4dda3ea0c41825ad,positive,0.9933,0.0036,0.0032,0.9933
166ce84aac99986d,neutral,0.9921,0.0016,0.9921,0.0064
3af797bf04743acc,neutral,0.9682,0.0276,0.9682,0.0041
8b05ee943673fc40,positive,0.9929,0.0033,0.0038,0.9929
5a915cc5a7377f7a,neutral,0.9581,0.0014,0.9581,0.0405
02882c85dd59a161,negative,0.9922,0.9922,0.0042,0.0036
0a4747861efcc18d,positive,0.9895,0.0043,0.0062,0.9895
7b7c80626def11a3,neutral,0.988,0.0037,0.988,0.0083
d9e001b559662c0f,negative,0.9925,0.9925,0.0043,0.0032
96cd66467ba54610,neutral,0.9878,0.0029,0.9878,0.0093
8893cbbd08ed8f2f,positive,0.7076,0.0265,0.2659,0.7076
6a4a72147d783d13,positive,0.9923,0.0037,0.004,0.9923
cfc0c63a79e47f43,neutral,0.8163,0.0065,0.8163,0.1772
b155a519a6d82b3e,neutral,0.9917,0.0033,0.9917,0.005
fb27e71506ed528d,neutral,0.9469,0.0044,0.9469,0.0487
5036a9f902ccc9d5,neutral,0.9883,0.0021,0.9883,0.0097
fb4e71cab3760582,neutral,0.908,0.0028,0.908,0.0892
07fa135717e11d29,positive,0.9922,0.0039,0.0039,0.9922
1ae2dcf6fe250011,positive,0.9502,0.0127,0.037,0.9502
07f491d87be57a32,neutral,0.9906,0.0024,0.9906,0.007
acf0863d0f59d5ff,neutral,0.9924,0.002,0.9924,0.0056
dcc88968b8d97ddc,neutral,0.8482,0.0108,0.8482,0.141
8ddba7c5b7142429,negative,0.9782,0.9782,0.0132,0.0086
9786fc6aea4a96bc,positive,0.9816,0.0028,0.0156,0.9816
7ca5d79a7c35fe09,neutral,0.9893,0.0033,0.9893,0.0074
9647cea052d9517c,uncertain,0.5686,0.0035,0.5686,0.4279
a4695e1cbf499161,uncertain,0.5603,0.0048,0.4349,0.5603
3bc928678fb5f217,positive,0.9585,0.0047,0.0368,0.9585
ee536fb6db8fccd9,neutral,0.9899,0.0022,0.9899,0.0079
795f270ebe95705a,uncertain,0.6309,0.0092,0.6309,0.36
c2e83861ee11c04d,uncertain,0.5577,0.0097,0.5577,0.4326
ecfb65e528fc2fcd,neutral,0.9452,0.0025,0.9452,0.0523
d0e5ca36d64d61b9,negative,0.9942,0.9942,0.0034,0.0024
71fa04b5b8bd7355,neutral,0.9931,0.0018,0.9931,0.0051
9529328195b425ed,uncertain,0.4515,0.4515,0.1472,0.4014
5cc91141f2a2bc88,positive,0.9911,0.0053,0.0036,0.9911
a080d3e781195dbc,neutral,0.9914,0.0035,0.9914,0.0051
d8a1d5084606696d,positive,0.9907,0.0054,0.0039,0.9907
a961e2a79909a673,positive,0.9909,0.005,0.0041,0.9909
bed13a5dd1de3bff,positive,0.9932,0.0033,0.0034,0.9932
13090d972c20ce4e,positive,0.9869,0.0053,0.0078,0.9869
bff757fd1e79ce2a,positive,0.992,0.0036,0.0044,0.992
4926ab3245c04608,negative,0.9901,0.9901,0.0062,0.0037
67c8180a9e26b6fc,positive,0.9918,0.004,0.0042,0.9918
